Timestamp,"['utm_x', 'utm_y', 'cur_speed', 'target_predicted_speed']"
3.401343584060669,"[330300.4037443029, 4166745.4507328784, 1.1054940072203014, 3.1686813125884865]"
3.5034828186035156,"[330300.2987581615, 4166745.49728853, 1.20857022965155, 3.1619050499042]"
3.596179485321045,"[330300.1491936199, 4166745.5225566067, 1.3570501096127585, 3.15463555374679]"
3.7031266689300537,"[330300.01727843715, 4166745.5474628205, 1.386897616985479, 3.1479064067477625]"
3.803759813308716,"[330299.8677138948, 4166745.5727309026, 1.5331862248272385, 3.140635088907943]"
3.909313201904297,"[330299.70095500455, 4166745.620553085, 1.6170126777486935, 3.1528377114408936]"
4.007500886917114,"[330299.5427932889, 4166745.657098225, 1.7063276355963999, 3.160881800637972]"
4.107720375061035,"[330299.3486503466, 4166745.661078742, 1.776040821602927, 3.1685555894362913]"
4.19990611076355,"[330299.15541742364, 4166745.7094437345, 1.9360281506217827, 3.1755713144937907]"
4.3016204833984375,"[330298.94385262893, 4166745.7248822437, 1.9380477290304283, 3.1816826821853375]"
4.407857179641724,"[330298.7506197071, 4166745.773247247, 2.03827476067384, 3.1619129587907304]"
4.497679710388184,"[330298.5397374296, 4166745.821974122, 2.0709855141936653, 3.169258026199376]"
4.6049840450286865,"[330298.32885515434, 4166745.8707010034, 2.2457259405368233, 3.1609791132052916]"
4.703106641769409,"[330298.1267975599, 4166745.919246955, 2.0800894211547734, 3.168994360432735]"
4.801833391189575,"[330297.90709060803, 4166745.9681547806, 2.2042307048038325, 3.1815574357834575]"
4.911847829818726,"[330297.678558982, 4166746.017243546, 2.288734584874358, 3.1814802576505836]"
5.009462594985962,"[330297.458852037, 4166746.066151384, 2.2550427933855266, 3.1927372486402747]"
5.106341123580933,"[330297.23914509424, 4166746.1150592277, 2.2487394246555112, 3.1671579869513633]"
5.245051622390747,"[330297.01084098243, 4166746.17524413, 2.2699473562177603, 3.165691447536698]"
5.3084492683410645,"[330296.80041373824, 4166746.246163289, 2.252429799128044, 3.166445911250008]"
5.411385774612427,"[330296.5897589895, 4166746.3059863322, 2.2289452662638447, 3.1604267146274228]"
5.508836030960083,"[330296.37050707097, 4166746.377086436, 2.2429117236306917, 3.1540712289381423]"
5.613310098648071,"[330296.15962481976, 4166746.4258133722, 2.155325729443232, 3.128844599647264]"
5.715494632720947,"[330295.94942509674, 4166746.5078286687, 2.2900106986649647, 3.1339875446421193]"
5.809912204742432,"[330295.747822549, 4166746.578566918, 2.160416857923489, 3.0973862443347806]"
5.912357568740845,"[330295.53762283357, 4166746.6605822267, 2.251763753149961, 3.053709347585678]"
6.0107338428497314,"[330295.3360202904, 4166746.7313204845, 2.1402429768603377, 3.014715456143099]"
6.111575603485107,"[330295.134645258, 4166746.813154866, 2.2235919139986096, 3.0243072287817254]"
6.219383716583252,"[330294.9420949117, 4166746.894808316, 2.1103767436171204, 2.9728957812453825]"
6.315855026245117,"[330294.74049237877, 4166746.965546589, 2.155312042373447, 2.9247843238456093]"
6.413029909133911,"[330294.5298376606, 4166747.0253696865, 2.1541819793137256, 2.8797848262746517]"
6.528824090957642,"[330294.3194104563, 4166747.096288908, 2.1627068687179962, 2.848056233534917]"
6.621929883956909,"[330294.1268601215, 4166747.177942378, 2.1174612157014825, 2.7632506101814256]"
6.716881036758423,"[330293.942679445, 4166747.2372226757, 2.0615896778942213, 2.6869255491632833]"
6.817243337631226,"[330293.72342757287, 4166747.30832285, 2.069545119102263, 2.6182329942469553]"
6.91912579536438,"[330293.53064973635, 4166747.378880216, 2.0996421123610567, 2.5565446461928163]"
7.021482706069946,"[330293.3466965802, 4166747.4492566455, 2.0270421801235416, 2.500890181573535]"
7.115971803665161,"[330293.15391875204, 4166747.5198140196, 1.960935746015152, 2.4508011634161817]"
7.217397928237915,"[330292.9611409247, 4166747.5903713983, 1.9626074492878092, 2.4057210470745636]"
7.32602334022522,"[330292.7676805614, 4166747.627640425, 1.9624905095311929, 2.3651489423671075]"
7.427778482437134,"[330292.60137677065, 4166747.6976549933, 1.9039897583758165, 2.328634048130397]"
7.5204176902771,"[330292.40837144025, 4166747.7571162656, 1.8912287011358515, 2.2957706433173577]"
7.626351356506348,"[330292.2237357597, 4166747.7942043673, 1.8500681068544478, 2.266193578985622]"
7.823641538619995,"[330291.8809384336, 4166747.8678377564, 1.8013772508833346, 2.23957422108706]"
7.924473524093628,"[330291.6958477305, 4166747.882733633, 1.7849495791198138, 2.2156167989783544]"
8.02584171295166,"[330291.52863389417, 4166747.9083637483, 1.7133759073828487, 2.194055119080519]"
8.130927324295044,"[330291.3616475758, 4166747.9450899865, 1.7827764862707831, 2.174649607172467]"
8.23572301864624,"[330291.1853815471, 4166747.9598049307, 1.6891906345939762, 2.1571846464552205]"
8.332190990447998,"[330291.0177126848, 4166747.96324282, 1.6912625461471085, 2.1414661818096987]"
8.432591199874878,"[330290.8762903375, 4166747.9550417694, 1.5234739905886152, 2.127319563628729]"
8.546304941177368,"[330290.7172186336, 4166747.9472026043, 1.573615264287939, 2.114587607265856]"
8.631278991699219,"[330290.54049757787, 4166747.9397253273, 1.61801514207995, 2.1031288465392706]"
8.737013578414917,"[330290.3904780663, 4166747.9428013447, 1.5393017897735324, 2.0928159618853437]"
8.831852436065674,"[330290.28389939223, 4166747.911684297, 1.3612464875987744, 2.0835343656968095]"
8.941721439361572,"[330290.14202200953, 4166747.8812910216, 1.3963871239738643, 2.0751809291271286]"
9.041011095046997,"[330289.9824952693, 4166747.8512596344, 1.4127862541800158, 2.067662836214416]"
9.14320182800293,"[330289.85826723825, 4166747.8205044777, 1.251855023555044, 2.0608965525929746]"
9.244903326034546,"[330289.75168856024, 4166747.7893874357, 1.2554210449088385, 2.0548068973336773]"
9.350044965744019,"[330289.6453373987, 4166747.7693665153, 1.2807849155888744, 2.0493262076003096]"
9.43919587135315,"[330289.52110936487, 4166747.7386113643, 1.1863393275113154, 2.044393586840279]"
9.544056177139282,"[330289.40525097225, 4166747.6854830342, 1.260009920595866, 2.039954228156251]"
9.64647126197815,"[330289.3339709995, 4166747.6536422255, 1.243504724558777, 2.035958805340626]"
9.752233505249023,"[330289.26223599084, 4166747.599609181, 0.9202445327194289, 2.0323629248065638]"
9.842909336090088,"[330289.1905009812, 4166747.5455761356, 0.9423173563083723, 2.0291266323259074]"
9.95566439628601,"[330289.1189934907, 4166747.5026392112, 0.9562227773902899, 2.026213969093317]"
10.045502424240112,"[330289.0470309614, 4166747.4375100494, 0.8318473417641004, 2.0235925721839854]"
10.149162292480469,"[330288.9843481467, 4166747.3943921817, 0.7645894323099163, 2.0227763505346674]"
10.249709129333496,"[330288.91261313343, 4166747.3403591393, 0.8798210045230791, 2.020498715481201]"
10.346129179000854,"[330288.8675796704, 4166747.296879385, 0.6870647713280023, 2.0330765254310554]"
10.450421810150146,"[330288.8227737275, 4166747.2644957495, 0.5631411901113255, 2.05467983308558]"
10.552848100662231,"[330288.7691431064, 4166747.2322930563, 0.5723888538397651, 2.0705066524230795]"
10.649101972579956,"[330288.72410964203, 4166747.1888133036, 0.6421993459977984, 2.0774019288783117]"
10.752489566802979,"[330288.67047902, 4166747.156610612, 0.5398018154841645, 2.0970399140190166]"
10.85291838645935,"[330288.6254455548, 4166747.1131308563, 0.5642277908788259, 2.108219157515723]"
10.955610275268555,"[330288.5715874134, 4166747.0698320484, 0.6686822862914794, 2.1143080014171316]"
11.052104949951172,"[330288.54420330294, 4166747.025990408, 0.4436947148659763, 2.1366557592405377]"
11.153390645980835,"[330288.4903451605, 4166746.9826915986, 0.6782602745259374, 2.139838721007599]"
11.288058042526245,"[330288.43648701534, 4166746.9393927907, 0.5368510035382257, 2.150009183017898]"
11.353727579116821,"[330288.39099851216, 4166746.873720801, 0.7468400096406191, 2.1448464683895607]"
11.455199241638184,"[330288.337140368, 4166746.8304219944, 0.6788173539325583, 2.1510041123905648]"
11.562811613082886,"[330288.28259966424, 4166746.7538348306, 0.8027677123551993, 2.1399191566104325]"
